time,lat,lon,depth,synechococcus_spp,synechococcus_spp_std_dev,peuk,peuk_std_dev,neuk,neuk_std_dev,coccolith,coccolith_std_dev,cryptophyta,cryptophyta_std_dev,phaeocystis_sp,phaeocystis_sp_std_dev,dinofl,dinofl_std_dev,hneuk,hneuk_std_dev,hna_het,hna_het_std_dev,lna,lna_std_dev
2011-10-12,50.25,-4.21667,50.0,8869.0,50.0,2890.0,159.0,225.0,19.0,49.0,18.0,113000.0,14000.0,0,0,0,0,1013.0,2.0,238518.0,6077.0,277743.0,3772.0
2011-10-17,50.25,-4.21667,0.2,28818.0,394.0,14271.0,360.0,964.0,61.0,53.0,1.0,717000.0,39000.0,0,0,0,0,1176.0,11.0,296005.0,714.0,351647.0,1836.0
2011-10-17,50.25,-4.21667,10.0,29099.0,407.0,14596.0,331.0,1106.0,87.0,50.0,16.0,686000.0,6000.0,0,0,0,0,1123.0,0.0,280337.0,3018.0,344537.0,2870.0
2011-10-17,50.25,-4.21667,25.0,21923.0,371.0,9453.0,243.0,631.0,45.0,31.0,9.0,407000.0,31000.0,0,0,0,0,1067.0,30.0,266924.0,2537.0,336517.0,4038.0
2011-10-17,50.25,-4.21667,50.0,11085.0,145.0,3678.0,134.0,152.0,17.0,26.0,10.0,137000.0,8000.0,0,0,0,0,997.0,48.0,216231.0,2274.0,284303.0,3770.0
2011-10-25,50.25,-4.21667,0.2,20979.0,572.0,6967.0,216.0,492.0,16.0,67.0,15.0,342000.0,24000.0,0,0,0,0,1436.0,63.0,423928.0,2466.0,308433.0,1023.0
2011-10-25,50.25,-4.21667,10.0,20421.0,228.0,6502.0,205.0,471.0,20.0,54.0,5.0,341000.0,77000.0,0,0,0,0,866.0,5.0,418729.0,7381.0,315847.0,457.0
2011-11-01,50.25,-4.21667,0.2,17065.0,121.0,7947.0,229.0,759.0,67.0,108.0,28.0,997000.0,87000.0,0,0,0,0,1151.0,11.0,272035.0,5866.0,322500.0,2852.0
2011-11-01,50.25,-4.21667,10.0,16581.0,345.0,7681.0,293.0,757.0,57.0,115.0,23.0,1007000.0,22000.0,0,0,0,0,1236.0,21.0,262386.0,3701.0,307807.0,8307.0
2011-11-01,50.25,-4.21667,25.0,14397.0,245.0,7872.0,333.0,713.0,27.0,61.0,5.0,726000.0,77000.0,0,0,0,0,1712.0,23.0,229919.0,1557.0,293117.0,541.0
2011-11-01,50.25,-4.21667,50.0,9213.0,271.0,4287.0,154.0,420.0,10.0,49.0,5.0,443000.0,36000.0,0,0,0,0,1442.0,3.0,195067.0,7066.0,241303.0,17133.0
2011-11-08,50.25,-4.21667,0.2,8901.0,265.0,4189.0,211.0,392.0,21.0,48.0,2.0,453000.0,27000.0,0,0,0,0,726.0,94.0,275463.0,32872.0,301670.0,7376.0
2011-11-08,50.25,-4.21667,10.0,10856.0,176.0,5143.0,185.0,397.0,57.0,63.0,7.0,499000.0,25000.0,0,0,0,0,781.0,34.0,259171.0,1597.0,283580.0,3878.0
2011-11-08,50.25,-4.21667,25.0,11021.0,385.0,5260.0,240.0,407.0,41.0,49.0,9.0,522000.0,35000.0,0,0,0,0,719.0,65.0,245553.0,5748.0,290557.0,905.0
2011-11-08,50.25,-4.21667,50.0,11379.0,341.0,5584.0,28.0,425.0,31.0,40.0,5.0,599000.0,34000.0,0,0,0,0,755.0,70.0,247505.0,5098.0,297220.0,5390.0
2011-11-16,50.25,-4.21667,0.2,10147.0,288.0,6273.0,74.0,504.0,37.0,42.0,9.0,568000.0,39000.0,0,0,0,0,782.0,43.0,219476.0,7969.0,240387.0,14270.0
2011-11-16,50.25,-4.21667,10.0,9577.0,136.0,5963.0,116.0,535.0,46.0,38.0,8.0,588000.0,16000.0,0,0,0,0,814.0,26.0,230170.0,1611.0,244803.0,3572.0
2011-11-16,50.25,-4.21667,25.0,9287.0,66.0,5775.0,251.0,435.0,22.0,29.0,8.0,527000.0,37000.0,0,0,0,0,872.0,122.0,228123.0,2763.0,244607.0,1462.0
2011-11-16,50.25,-4.21667,50.0,9057.0,157.0,5675.0,100.0,457.0,17.0,11.0,6.0,483000.0,27000.0,0,0,0,0,751.0,55.0,213663.0,899.0,234243.0,1717.0
2011-11-21,50.25,-4.21667,0.2,9503.0,187.0,6734.0,26.0,687.0,44.0,75.0,18.0,499000.0,18000.0,0,0,0,0,1206.0,67.0,249780.0,4971.0,251410.0,3298.0
2011-11-21,50.25,-4.21667,10.0,9107.0,246.0,6459.0,252.0,657.0,39.0,55.0,11.0,449000.0,5000.0,0,0,0,0,1141.0,18.0,258690.0,5021.0,251333.0,2198.0
2011-11-21,50.25,-4.21667,25.0,9076.0,170.0,6639.0,108.0,597.0,31.0,55.0,4.0,387000.0,21000.0,0,0,0,0,1006.0,34.0,249134.0,1945.0,250310.0,2608.0
2011-11-21,50.25,-4.21667,50.0,8973.0,226.0,6539.0,113.0,607.0,44.0,49.0,4.0,409000.0,1000.0,0,0,0,0,1138.0,35.0,253141.0,3687.0,249973.0,1544.0
2011-12-19,50.25,-4.21667,0.2,6535.0,67.0,4641.0,153.0,297.0,27.0,122.0,10.0,231000.0,41000.0,0,0,0,0,1446.0,26.0,209602.0,3888.0,244603.0,2651.0
2011-12-19,50.25,-4.21667,10.0,6371.0,762.0,4064.0,389.0,316.0,29.0,117.0,17.0,170000.0,35000.0,0,0,0,0,1236.0,7.0,174472.0,5894.0,248453.0,8286.0
2011-12-19,50.25,-4.21667,25.0,6893.0,86.0,4400.0,68.0,317.0,25.0,103.0,12.0,184000.0,18000.0,0,0,0,0,1106.0,67.0,219447.0,3366.0,215050.0,23912.0
2011-12-19,50.25,-4.21667,50.0,6881.0,38.0,4382.0,38.0,327.0,23.0,99.0,11.0,193000.0,6000.0,0,0,0,0,1101.0,87.0,220889.0,2375.0,222167.0,2523.0
