"V1","V2","V3","V4","V5","V6","V7","V8"
15.5326442035406,6.64187949524635,4.44747311764088,1080.447174618,-0.155820032037078,0.0657948197309952,19.6779845158231,0.137398528962125
18.9655698343971,NA,6.54587437244535,1076.82014584792,-0.296756374528457,0.0727485807384428,12.9045757481558,0.221975687224903
18.8710828282743,NA,7.44051282592161,1073.97931158293,0.679484093193868,0.0428627495687916,10.5056736925243,0.458519168520054
20.0307000571039,NA,10.8625663292134,1076.07674773164,-0.692384551218632,0.0126195431907465,5.74004038497349,0.552398508027929
21.6960820893278,NA,4.23266728067019,1066.64102036472,0.550828423167783,0.0600289743159406,0.717698724610016,0.215193899193801
16.5148166728173,NA,2.41723659943971,1072.42374321647,-0.227916922913044,0.0697198854104079,27.5877294974189,0.988859792200715
17.1333661193341,NA,4.51128240103233,1069.99976277396,0.10775414584819,0.0107249805495607,28.0218490409529,0.557253544170756
16.976447984643,NA,2.48690367791001,1069.47089964363,-0.676288556080807,0.0472589961165039,17.6610633539874,0.410991825840241
17.4753334348257,NA,4.19700356084934,1060.47776421173,0.327923571865394,0.0312714914523943,19.0770532986104,0.398796324411876
16.6609648098823,NA,4.55699499058332,1050.66366581294,0.50610100417187,0.0654226065527365,26.248244856459,1.14345480917398
16.2652454815126,4.5235707520049,3.94396447143617,1069.02892164447,0.37368047969877,0.0571192957122951,16.2495093235341,0.796580091501488
17.5428042993186,5.0208823864187,4.58807271554212,1073.41342910867,-0.331042010282475,0.0215141144893587,17.7647597808343,0.523984004157541
17.8760394397936,3.9485470821299,2.00728578074024,1076.74435186795,0.313296669872836,0.0508131516287782,24.8352302433067,0.816195118850161
18.4328068726419,4.93457104625267,2.43282552715159,1083.33505109097,-0.0689218729908285,0.0113389023023581,8.1040861056653,0.188228785062625
9.78899383408338,5.1100039700357,3.36343684797906,1080.00100012337,0.387162947949101,0.0237948203392946,11.9000623050985,0.358265861664437
19.6505650811861,5.06642774554732,3.50571413493686,1068.94046736915,-0.213202801102153,0.0276210427489263,12.8248055611874,0.545325871555598
18.4172772909387,3.27553774643159,1.82405695149725,1057.27142411818,1.37105878027491,0.0757536734689556,21.9649468234986,1.44663752433675
17.1406141732071,4.06326370970439,5.21349099625881,1078.94059207585,-0.80583475192407,0.0339915885583775,27.131488955548,1.57314487690672
17.188085601141,4.59988879427104,NA,1074.79014219748,1.59456142244987,0.154080333706021,17.959383556888,1.03653878062602
16.2319001230968,3.88615586817355,1.13265656878364,1068.36569721775,2.26054115931058,0.244948590686628,22.9941882189591,1.34606147173991
13.7843489606424,4.1760691588797,5.89409460989508,1066.34476801996,2.27344831287678,0.409269047266026,35.3047019037714,2.00054258193248
12.1473434544653,NA,2.16632859488622,1055.65061259612,7.21173904290272,0.542650155706512,32.8738796963614,1.33210838430635
12.7073606213807,NA,3.51241007938082,1053.23235166065,7.56420937143942,0.676628899179124,32.8829138952372,1.38431107400261
10.9431221652185,NA,3.88106496537182,1055.09441707618,3.31197357600148,0.719244155277136,20.2395903127458,0.99810566851613
9.88482906405906,NA,1.86046132293663,1065.56223655808,25.9012580397742,0.750393500867022,33.8961756005295,1.3355330759391
9.40097447174383,NA,1.29068290430766,1055.01082918655,24.0279295576103,0.714716138563201,33.4873784483577,1.21416095061855
7.62160842212995,NA,1.38379015995725,1062.60985298196,18.8434984782464,0.659093907639664,31.9325510914406,1.19593991291889
5.81899363763879,NA,1.05565738575634,1070.19809631415,19.8476187161966,0.694704511803537,35.8490256174319,1.14448658952558
5.83093930205519,NA,1.49596026555057,1069.534617275,28.6927677403741,0.760304439663511,44.4929934023159,1.33987108937007
5.73678784024947,NA,1.46110623590235,1063.30758119349,30.1593607399301,0.76079173517468,42.2967679644747,1.29223696111478
5.73048125419585,NA,1.91506210585862,1067.65945006736,16.6827254939331,0.448122930651039,26.1086762617596,0.951857657274172
NA,NA,NA,NA,NA,NA,NA,NA
3.20855323430495,NA,0.480923777960195,1090.41528516298,56.6978465815353,1.03296481196125,72.9495640167689,1.56982182962525
3.13559459769394,NA,1.32739544295076,1051.91298564352,25.4209146564124,0.548010611084015,37.4725379661229,0.976616028098648
4.255332375778,NA,2.36847679607492,1059.85152347859,25.5141213667427,0.59083839719357,38.7601524396654,1.05442948282127
4.09970796530134,NA,3.22180254660499,1079.43333738683,7.46520177000547,0.349330745339762,15.7121026383782,0.705985324907333
4.90314349338897,NA,3.61070413291359,1060.41805118583,15.7712626429565,0.419458882544675,26.1970176423846,0.78554934587415
4.5277788828646,6.46511787109033,7.07640598076059,1064.18663008503,19.2145041309767,0.416308756355183,28.4017622010814,0.734130604585638
4.37359449526663,6.08897995300216,9.1660134821829,1055.13400809275,5.44046250656412,0.211588659313548,8.85628384938123,0.475629197000969
4.04267177861876,NA,4.07899367612524,1067.09035784975,30.9494168831986,0.382574167147174,53.0374841031689,0.888386539252851
